v0, k0, x, y, yaw, km, kf, sf
0.8,-0.4,4.004,-3.1541,0.008,-0.1232,0.8045,5.4392
0.8,-0.4,4.2157,-3.148,0.0587,-0.0982,0.7482,5.5989
0.8,-0.4,4.4594,-3.1342,0.0283,-0.0812,0.6631,5.7143
0.8,-0.4,4.5822,-3.1183,0.0223,-0.0661,0.6029,5.793
0.8,-0.4,4.8662,-3.1492,0.017,-0.0444,0.5469,6.0377
0.8,-0.4,4.9973,-3.1184,0.0038,-0.0296,0.4888,6.1397
0.8,-0.4,5.1649,-3.1547,0.0073,-0.0192,0.4395,6.2932
0.8,-0.4,5.4524,-3.1532,0.0181,-0.001,0.4006,6.522
0.8,-0.4,5.5744,-3.1189,0.0104,0.01,0.3566,6.6116
0.8,-0.4,5.839,-3.1468,-0.0005,0.021,0.3105,6.7999
0.8,-0.4,6.0338,-3.119,0.0135,0.0349,0.2735,6.9837
0.8,-0.4,-2.0044,-2.9989,0.0103,-0.2501,4.9812,9.5037
0.8,-0.4,-1.8238,-3.0821,-0.0012,-0.2171,6.1852,9.0791
0.8,-0.4,-1.1631,-3.0143,-0.0405,-0.2555,-0.7692,13.4129
0.8,-0.4,-0.9469,-2.9842,-0.042,-0.2673,-0.7944,12.8906
0.8,-0.4,-0.8295,-2.9569,0.0504,-0.2799,-0.8301,12.4182
0.8,-0.4,-0.5482,-3.0115,-0.0503,-0.2893,-0.8836,12.125
0.8,-0.4,-0.4062,-2.9771,0.0245,-0.3011,-0.9264,11.6927
0.8,-0.4,-0.2179,-2.9695,0.0337,-0.3104,-0.9778,11.3598
0.8,-0.4,0.1837,-3.0227,0.021,-0.3214,-1.1318,10.9859
0.8,-0.4,0.3404,-3.0213,0.0693,-0.3286,-1.2001,10.7245
0.8,-0.4,1.9787,-3.0687,-0.0297,-0.0998,7.1006,4.3329
0.8,-0.4,2.1549,-2.9876,0.0311,-0.1587,5.4384,4.3585
0.8,-0.4,2.4508,-3.0026,-0.0244,-0.2906,3.0075,4.4734
0.8,-0.4,2.5672,-3.0001,0.0431,-0.2898,2.6302,4.5024
0.8,-0.4,2.8718,-2.9986,-0.0307,-0.263,1.7523,4.6235
0.8,-0.4,2.9991,-3,0.0091,-0.2458,1.5905,4.6905
0.8,-0.4,3.1194,-3.0015,0.0491,-0.2305,1.4445,4.7497
0.8,-0.4,3.4618,-2.9988,-0.005,-0.1844,1.0812,4.9298
0.8,-0.4,3.562,-2.9996,0.0452,-0.1723,1.0022,4.9799
0.8,-0.4,3.8596,-2.9934,-0.0476,-0.1323,0.8079,5.1733
0.8,-0.4,4.0443,-3.0004,0.0431,-0.1202,0.7641,5.2499
0.8,-0.4,4.152,-2.9983,0.054,-0.103,0.7416,5.375
0.8,-0.4,4.4859,-2.9978,0.016,-0.0689,0.6324,5.6329
0.8,-0.4,4.5804,-2.9982,0.0382,-0.0608,0.5969,5.6972
0.8,-0.4,4.8931,-2.9983,0.0097,-0.0321,0.5118,5.9696
0.8,-0.4,4.9932,-2.9992,0.0032,-0.0227,0.4727,6.0645
0.8,-0.4,5.1841,-2.9969,0.0165,-0.0099,0.4164,6.1941
0.8,-0.4,5.4712,-2.9995,0.0037,0.0097,0.3664,6.4538
0.8,-0.4,5.5586,-2.9995,0.0197,0.0153,0.3431,6.525
0.8,-0.4,5.8482,-2.9975,-0.0171,0.0325,0.2736,6.7681
0.8,-0.4,6.0172,-3.0006,0.0088,0.0398,0.2549,6.8953
0.8,-0.4,-2.0138,-2.8869,-0.0201,-0.2266,5.547,9.5475
0.8,-0.4,-1.8373,-2.8719,-0.0317,-0.1555,11.1352,8.8372
0.8,-0.4,-1.3486,-2.8291,-0.0724,-0.2506,-0.7202,13.8288
0.8,-0.4,-1.1703,-2.8052,-0.0265,-0.2631,-0.7384,13.2119
0.8,-0.4,-0.9851,-2.7346,-0.0184,-0.2765,-0.7783,12.8407
0.8,-0.4,-0.8306,-2.8188,0.0267,-0.2842,-0.8241,12.4594
0.8,-0.4,-0.5561,-2.7498,-0.0294,-0.3024,-0.8718,12.0089
0.8,-0.4,-0.4461,-2.7345,0.0304,-0.3147,-0.9038,11.4788
0.8,-0.4,-0.2177,-2.7896,0.0231,-0.3227,-0.9621,11.191
0.8,-0.4,0.1474,-2.7934,0.0217,-0.3401,-1.1202,10.7542
0.8,-0.4,0.4173,-2.8155,-0.0153,-0.3485,-1.2087,10.5046
0.8,-0.4,2.2215,-2.8387,0.0166,-0.1915,5.2522,4.1661
0.8,-0.4,2.4082,-2.8655,-0.0195,-0.2949,3.2594,4.2581
0.8,-0.4,2.5963,-2.8451,0.0275,-0.2758,2.6941,4.3585
0.8,-0.4,2.8384,-2.8422,-0.0163,-0.283,1.7885,4.3534
0.8,-0.4,2.9838,-2.8475,-0.0092,-0.2544,1.5149,4.4645
0.8,-0.4,3.1472,-2.8431,-0.0155,-0.2238,1.2912,4.5967
0.8,-0.4,3.4138,-2.8447,-0.0061,-0.1874,1.0665,4.7453
0.8,-0.4,3.5935,-2.8817,0.0421,-0.1632,0.9828,4.894
0.8,-0.4,3.8025,-2.8359,-0.0451,-0.1414,0.783,4.9078
0.8,-0.4,3.9708,-2.8816,-0.0259,-0.1164,0.7429,5.1332
0.8,-0.4,4.1268,-2.8337,-0.029,-0.0909,0.6904,5.2797
0.8,-0.4,4.42,-2.8442,0.0018,-0.0653,0.6168,5.4872
0.8,-0.4,4.5844,-2.8805,0.0244,-0.0519,0.5742,5.6303
0.8,-0.4,4.8325,-2.8249,0.0059,-0.033,0.4839,5.729
0.8,-0.4,5.0076,-2.8479,0.0089,-0.0132,0.4471,5.9674
0.8,-0.4,5.1682,-2.8788,0.0314,-0.0062,0.414,6.0869
0.8,-0.4,5.4535,-2.8834,0.0088,0.0155,0.3517,6.3753
0.8,-0.4,5.5505,-2.8804,-0.0002,0.0233,0.3189,6.4755
0.8,-0.4,5.8272,-2.8814,-0.0154,0.0352,0.2586,6.6403
0.8,-0.4,5.9983,-2.8839,0.0017,0.0443,0.235,6.7973
0.8,-0.4,-2.0456,-2.5331,-0.0356,-0.2256,6.1736,9.5611
0.8,-0.4,-1.3744,-2.6107,-0.0356,-0.258,-0.6937,13.7008
0.8,-0.4,-1.1292,-2.5874,-0.0433,-0.273,-0.7338,13.2681
0.8,-0.4,-0.9808,-2.5368,-0.0338,-0.2854,-0.7543,12.8234
0.8,-0.4,-0.8031,-2.6011,0.0054,-0.298,-0.7972,12.2987
0.8,-0.4,-0.5825,-2.555,0.0523,-0.3182,-0.8467,11.6714
0.8,-0.4,-0.4638,-2.5925,0.0566,-0.3281,-0.8937,11.2605
0.8,-0.4,-0.2317,-2.6085,0.0515,-0.3406,-0.9555,11.0172
0.8,-0.4,0.1662,-2.6447,0.0405,-0.3572,-1.0927,10.3994
0.8,-0.4,0.3463,-2.5816,0.0306,-0.3695,-1.1823,10.1847
0.8,-0.4,2.288,-2.6243,-0.0399,-0.2465,4.525,3.957
0.8,-0.4,2.4809,-2.5716,0.0505,-0.2658,3.7781,4.0236
0.8,-0.4,2.5802,-2.5259,0.0459,-0.2746,2.9332,4.0536
0.8,-0.4,2.8741,-2.5612,-0.0077,-0.2584,1.7983,4.2329
0.8,-0.4,3.0334,-2.5259,0.0442,-0.2388,1.5311,4.2836
0.8,-0.4,3.1341,-2.5518,0.0401,-0.2236,1.3175,4.3444
0.8,-0.4,3.4277,-2.5443,-0.0258,-0.171,0.9927,4.5529
0.8,-0.4,3.5459,-2.5255,0.0199,-0.1562,0.9123,4.6139
0.8,-0.4,3.8156,-2.5895,0.0059,-0.1221,0.7987,4.8439
0.8,-0.4,4.0453,-2.5508,0.0482,-0.0981,0.726,5.0073
0.8,-0.4,4.1461,-2.559,0.0266,-0.0817,0.66,5.0835
0.8,-0.4,4.4648,-2.5366,0.0089,-0.0492,0.5543,5.3173
0.8,-0.4,4.5629,-2.524,0.0336,-0.0379,0.5278,5.4214
0.8,-0.4,4.8102,-2.5918,0.0004,-0.0193,0.4535,5.6473
0.8,-0.4,5.0333,-2.5249,0.0224,-0.0018,0.3972,5.7872
0.8,-0.4,5.1116,-2.5574,-0.0011,0.0066,0.3612,5.9038
0.8,-0.4,5.475,-2.5462,0.0112,0.0283,0.2944,6.1761
0.8,-0.4,5.5726,-2.5243,0.0206,0.0365,0.2729,6.2929
0.8,-0.4,5.8194,-2.5688,-0.0054,0.0473,0.2267,6.5006
0.8,-0.4,6.0104,-2.5247,0.0051,0.0612,0.1885,6.7086
0.8,-0.4,-1.9843,-2.4863,0.0268,-0.2183,6.4997,9.6037
0.8,-0.4,-1.3321,-2.4144,-0.0424,-0.2652,-0.6865,13.7613
0.8,-0.4,-1.1906,-2.3862,-0.0266,-0.2775,-0.7064,13.3224
0.8,-0.4,-0.9565,-2.4721,-0.0517,-0.2895,-0.7432,12.7972
0.8,-0.4,-0.8842,-2.4424,0.0069,-0.3024,-0.7639,12.3524
0.8,-0.4,-0.569,-2.4852,0.03,-0.3247,-0.8347,11.5834
0.8,-0.4,-0.4689,-2.4176,0.068,-0.34,-0.8655,11.1883
0.8,-0.4,-0.2837,-2.4224,0.0484,-0.3531,-0.9196,10.8434
0.8,-0.4,0.1387,-2.4224,0.04,-0.3806,-1.0932,10.216
0.8,-0.4,2.4432,-2.4509,0.0131,-0.2461,4.127,3.7917
0.8,-0.4,2.5557,-2.4574,0.0456,-0.2642,3.0417,3.9634
0.8,-0.4,2.824,-2.4066,0.0091,-0.2636,2.0585,4.0076
0.8,-0.4,2.997,-2.4753,0.0076,-0.2328,1.5169,4.2107
0.8,-0.4,3.1341,-2.4565,0.0414,-0.2168,1.3015,4.2623
0.8,-0.4,3.4263,-2.4363,-0.0118,-0.1686,0.9881,4.4084
0.8,-0.4,3.5834,-2.4755,0.0576,-0.1493,0.8968,4.5512
0.8,-0.4,3.8642,-2.4104,0.0351,-0.1077,0.8046,4.7169
0.8,-0.4,4.0153,-2.4749,0.024,-0.0877,0.7091,4.9239
0.8,-0.4,4.1306,-2.4514,0.0369,-0.0757,0.6554,4.9944
0.8,-0.4,4.4301,-2.4607,-0.0143,-0.0445,0.5305,5.2423
0.8,-0.4,4.5226,-2.4606,-0.0024,-0.0333,0.504,5.3463
0.8,-0.4,4.8313,-2.418,-0.0018,-0.0107,0.4127,5.5027
0.8,-0.4,4.9806,-2.474,-0.0036,0.0045,0.3787,5.7418
0.8,-0.4,5.1899,-2.4172,0.0149,0.0205,0.3172,5.8695
0.8,-0.4,5.4375,-2.4616,-0.0049,0.0337,0.2738,6.1183
0.8,-0.4,5.5246,-2.4609,-0.0005,0.0411,0.2543,6.2316
0.8,-0.4,5.8772,-2.4515,-0.0045,0.059,0.1901,6.5157
0.8,-0.4,6.0327,-2.4745,0.0101,0.0656,0.1721,6.653
0.8,-0.4,-1.4317,-2.1707,0.0529,-0.2709,-0.6476,13.6341
0.8,-0.4,-1.167,-2.1136,0.0295,-0.2877,-0.6746,13.1452
0.8,-0.4,-0.9805,-2.1106,-0.0139,-0.3022,-0.7079,12.7811
0.8,-0.4,-0.7587,-2.1428,-0.0695,-0.3196,-0.7586,12.2922
0.8,-0.4,-0.6285,-2.1357,0.0614,-0.3382,-0.7817,11.5152
0.8,-0.4,-0.4239,-2.11,-0.0144,-0.3578,-0.8302,11.1183
0.8,-0.4,-0.1524,-2.1556,-0.04,-0.3746,-0.9142,10.6574
0.8,-0.4,0.2074,-2.1476,-0.0053,-0.4103,-1.0844,9.9316
0.8,-0.4,2.4218,-2.1444,-0.0133,-0.2495,3.7849,3.5874
0.8,-0.4,2.6365,-2.1445,0.0654,-0.2767,2.5999,3.6926
0.8,-0.4,2.8296,-2.2153,0.0187,-0.2881,1.9038,3.8647
0.8,-0.4,2.9711,-2.118,-0.0195,-0.2233,1.3427,3.9316
0.8,-0.4,3.1521,-2.1602,-0.0093,-0.1961,1.051,4.0747
0.8,-0.4,3.4691,-2.1506,0.0488,-0.1527,0.9258,4.2647
0.8,-0.4,3.5997,-2.1184,0.0474,-0.1258,0.8131,4.3523
0.8,-0.4,3.7968,-2.143,-0.0381,-0.0981,0.699,4.5436
0.8,-0.4,3.9987,-2.1187,0.0013,-0.0688,0.6225,4.7077
0.8,-0.4,4.1788,-2.1156,0.0462,-0.0492,0.5779,4.8582
0.8,-0.4,4.3825,-2.113,-0.0295,-0.0266,0.4605,5.0316
0.8,-0.4,4.5547,-2.1181,0.0021,-0.0156,0.4167,5.1365
0.8,-0.4,4.7892,-2.1852,-0.0082,0.0051,0.3691,5.4227
0.8,-0.4,4.9991,-2.1187,0.0036,0.0227,0.3116,5.5702
0.8,-0.4,5.1553,-2.1561,0.0027,0.0307,0.2759,5.7369
0.8,-0.4,5.4328,-2.1169,0,0.0526,0.2171,5.9947
0.8,-0.4,5.5986,-2.1195,0.0117,0.0593,0.1908,6.1061
0.8,-0.4,5.8434,-2.1446,-0.0023,0.0697,0.1519,6.335
0.8,-0.4,6.0189,-2.1175,0.0029,0.0801,0.1177,6.4865
0.8,-0.4,-1.965,-2.049,0.0201,-0.4861,-0.7263,16.5511
0.8,-0.4,-1.4697,-2.0086,0.064,-0.2702,-0.6303,13.8777
0.8,-0.4,-1.1901,-1.9878,0.0499,-0.2919,-0.655,13.1684
0.8,-0.4,-0.9862,-1.9866,-0.0045,-0.3068,-0.6887,12.8005
0.8,-0.4,-0.8581,-1.9897,-0.0692,-0.3171,-0.7124,12.5415
0.8,-0.4,-0.5294,-2.0059,0.0037,-0.3489,-0.7686,11.4351
0.8,-0.4,-0.4666,-2.0011,-0.0069,-0.3628,-0.8031,11.1529
0.8,-0.4,-0.177,-1.974,-0.0865,-0.3951,-0.8824,10.4999
0.8,-0.4,0.1807,-1.9576,0.0143,-0.4315,-1.0492,9.6498
0.8,-0.4,2.4856,-1.9993,0.021,-0.2623,3.3693,3.4496
0.8,-0.4,2.5205,-1.9756,0.0152,-0.261,2.7547,3.527
0.8,-0.4,2.8596,-2.0024,0.0019,-0.239,1.5796,3.7353
0.8,-0.4,2.9819,-1.9996,-0.0076,-0.2089,1.277,3.8405
0.8,-0.4,3.189,-2.0054,0.0155,-0.176,0.9585,3.9567
0.8,-0.4,3.4117,-1.9965,-0.0108,-0.1439,0.8364,4.0896
0.8,-0.4,3.5913,-1.9952,0.0737,-0.1133,0.7913,4.2651
0.8,-0.4,3.8967,-1.9969,-0.0203,-0.0727,0.605,4.4997
0.8,-0.4,3.9871,-1.9986,-0.0086,-0.0579,0.5758,4.6149
0.8,-0.4,4.166,-1.9945,0.0333,-0.0387,0.5298,4.7604
0.8,-0.4,4.4455,-1.9977,-0.0098,-0.0124,0.4215,4.9942
0.8,-0.4,4.5308,-1.9984,0.0088,-0.0045,0.3903,5.0688
0.8,-0.4,4.8845,-1.9987,0.0026,0.0251,0.3118,5.4103
0.8,-0.4,4.9729,-1.9992,-0.0053,0.0333,0.2776,5.514
0.8,-0.4,5.143,-1.9976,0.0087,0.0422,0.242,5.6267
0.8,-0.4,5.4823,-1.9996,0.0043,0.0631,0.182,5.9619
0.8,-0.4,5.5648,-1.9995,0.0109,0.0679,0.1633,6.0412
0.8,-0.4,5.8994,-1.9986,-0.0008,0.0847,0.1052,6.3613
0.8,-0.4,5.981,-1.9996,-0.0008,0.0891,0.0903,6.4563
0.8,-0.4,-2.0798,-1.8041,0.0097,-0.4733,-0.7252,16.1617
0.8,-0.4,-1.8447,-1.8104,0.0096,-0.4711,-0.7166,15.9703
0.8,-0.4,-1.1289,-1.8566,0.0052,-0.2962,-0.6354,13.1916
0.8,-0.4,-0.9558,-1.8405,-0.0298,-0.3116,-0.6618,12.8396
0.8,-0.4,-0.7869,-1.8725,-0.0544,-0.3316,-0.698,12.3102
0.8,-0.4,-0.5734,-1.8847,0.0194,-0.354,-0.741,11.4695
0.8,-0.4,-0.3703,-1.8494,-0.0443,-0.3795,-0.7906,10.9987
0.8,-0.4,-0.2263,-1.8462,-0.0451,-0.4057,-0.8553,10.4695
0.8,-0.4,2.4103,-1.8911,-0.0329,-0.2803,3.128,3.2808
0.8,-0.4,2.5523,-1.8578,0.0102,-0.2786,2.2636,3.3896
0.8,-0.4,2.814,-1.8468,-0.0337,-0.2372,1.3571,3.5491
0.8,-0.4,3.0127,-1.8495,0.0203,-0.1875,1.1765,3.728
0.8,-0.4,3.1335,-1.8514,-0.0455,-0.156,0.8659,3.8388
0.8,-0.4,3.4306,-1.8366,0.0146,-0.125,0.7627,3.9587
0.8,-0.4,3.588,-1.8796,0.0321,-0.0959,0.7381,4.2038
0.8,-0.4,3.8089,-1.8453,-0.0253,-0.0703,0.5707,4.283
0.8,-0.4,3.9694,-1.8825,-0.0192,-0.048,0.5262,4.5123
0.8,-0.4,4.1476,-1.8764,0.0207,-0.0283,0.4817,4.6627
0.8,-0.4,4.4177,-1.8834,-0.0069,-0.0021,0.391,4.9167
0.8,-0.4,4.5273,-1.8448,-0.0165,0.0145,0.3259,5.0144
0.8,-0.4,4.8663,-1.8507,0.0084,0.0372,0.2764,5.3104
0.8,-0.4,5.023,-1.8826,0.0098,0.0446,0.2422,5.4667
0.8,-0.4,5.1299,-1.8382,-0.006,0.06,0.1833,5.5989
0.8,-0.4,5.4453,-1.8837,0.0027,0.072,0.1533,5.9025
0.8,-0.4,5.6111,-1.8804,0.0101,0.0787,0.127,6.0139
0.8,-0.4,5.8689,-1.8506,0.0034,0.0925,0.08,6.2267
0.8,-0.4,6.0204,-1.8834,0.0036,0.0972,0.0637,6.4053
0.8,-0.4,-1.9799,-1.6682,0.0468,-0.4573,-0.7244,15.6276
0.8,-0.4,-1.8408,-1.6617,0.0449,-0.4556,-0.72,15.5158
0.8,-0.4,-1.5417,-1.5758,-0.0287,-0.4597,-0.6844,15.4265
0.8,-0.4,-1.1557,-1.5546,0.0357,-0.3026,-0.6039,13.3166
0.8,-0.4,-0.9867,-1.5391,-0.0103,-0.3155,-0.625,13.0113
0.8,-0.4,-0.8158,-1.5547,-0.0817,-0.327,-0.6446,12.7374
0.8,-0.4,-0.6001,-1.5611,0.0419,-0.3634,-0.6933,11.6319
0.8,-0.4,-0.4456,-1.5291,0.0332,-0.388,-0.7273,11.0872
0.8,-0.4,-0.2433,-1.5527,-0.043,-0.4132,-0.7864,10.6066
0.8,-0.4,2.4674,-1.527,0.0007,-0.2674,2.3373,3.1078
0.8,-0.4,2.5599,-1.5291,0.0394,-0.2559,1.8685,3.1704
0.8,-0.4,2.8763,-1.5423,-0.0279,-0.1864,1.0528,3.4198
0.8,-0.4,2.9837,-1.5245,-0.0063,-0.1585,0.9658,3.5322
0.8,-0.4,3.1489,-1.5446,0.0604,-0.1321,0.8863,3.6539
0.8,-0.4,3.4513,-1.5199,-0.0071,-0.0816,0.6636,3.8985
0.8,-0.4,3.5318,-1.5343,0.0045,-0.0689,0.6073,3.9727
0.8,-0.4,3.8779,-1.555,-0.0002,-0.0262,0.491,4.305
0.8,-0.4,3.9809,-1.5245,-0.0038,-0.0111,0.4297,4.4047
0.8,-0.4,4.1362,-1.5593,0.0111,-0.0008,0.3816,4.5213
0.8,-0.4,4.4793,-1.5572,0.0164,0.026,0.2965,4.7921
0.8,-0.4,4.5761,-1.5248,0.0204,0.0395,0.2604,4.9266
0.8,-0.4,4.8223,-1.5526,-0.0112,0.0569,0.1903,5.1716
0.8,-0.4,4.9961,-1.5243,0.0015,0.0691,0.1557,5.3356
0.8,-0.4,5.1518,-1.5457,0.0117,0.0768,0.134,5.4745
0.8,-0.4,5.4788,-1.5466,0.0031,0.0941,0.0742,5.7982
0.8,-0.4,5.5657,-1.5251,0.004,0.0987,0.0578,5.8842
0.8,-0.4,5.8773,-1.5569,-0.0004,0.1118,0.0138,6.2207
0.8,-0.4,5.9647,-1.5248,0.0002,0.1174,-0.0046,6.3301
0.8,-0.4,-1.9959,-1.461,0.0228,-0.4436,-0.7228,15.3201
0.8,-0.4,-1.867,-1.4607,0.024,-0.4415,-0.711,15.0999
0.8,-0.4,-1.5609,-1.4601,0.0203,-0.4373,-0.6952,14.8213
0.8,-0.4,-1.4459,-1.4159,0.0074,-0.4358,-0.6835,14.6467
0.8,-0.4,-1.1424,-1.4524,0.0267,-0.304,-0.5854,13.3818
0.8,-0.4,-0.9509,-1.4729,-0.0367,-0.3168,-0.6086,13.0693
0.8,-0.4,-0.7834,-1.4618,-0.0708,-0.3331,-0.6321,12.6983
0.8,-0.4,-0.5532,-1.4451,0.0561,-0.3732,-0.6689,11.4636
0.8,-0.4,-0.3991,-1.4517,-0.0062,-0.3911,-0.7056,11.1264
0.8,-0.4,-0.2497,-1.4544,-0.0566,-0.4116,-0.7464,10.75
0.8,-0.4,2.2071,-1.4828,-0.0439,-0.1512,4.7469,2.8022
0.8,-0.4,2.4466,-1.4324,0.0172,-0.255,2.2873,2.9288
0.8,-0.4,2.5341,-1.452,0.013,-0.2422,1.6654,3.1102
0.8,-0.4,2.8541,-1.442,-0.0339,-0.1763,0.9664,3.3021
0.8,-0.4,3.013,-1.4755,0.0227,-0.1457,0.8841,3.4589
0.8,-0.4,3.1228,-1.4501,0.0263,-0.1177,0.7944,3.5714
0.8,-0.4,3.4098,-1.4345,-0.0153,-0.068,0.6122,3.8142
0.8,-0.4,3.569,-1.4583,0.0308,-0.054,0.5633,3.9315
0.8,-0.4,3.8503,-1.432,-0.0057,-0.0134,0.4282,4.1936
0.8,-0.4,4.0023,-1.4747,0.0071,0.0015,0.3903,4.3691
0.8,-0.4,4.1166,-1.4162,-0.0152,0.0242,0.297,4.5005
0.8,-0.4,4.436,-1.4621,-0.005,0.0396,0.2503,4.7617
0.8,-0.4,4.5239,-1.4514,-0.0034,0.0503,0.2213,4.8845
0.8,-0.4,4.857,-1.4517,-0.0071,0.0697,0.1478,5.1554
0.8,-0.4,5.0124,-1.4741,0.0044,0.0775,0.1264,5.2951
0.8,-0.4,5.1067,-1.4352,0.0013,0.0895,0.0909,5.4568
0.8,-0.4,5.4331,-1.4247,0.001,0.1046,0.0386,5.7339
0.8,-0.4,5.5799,-1.4745,0.0038,0.1066,0.0311,5.8605
0.8,-0.4,5.8354,-1.4078,-0.0005,0.1213,-0.0187,6.1216
0.8,-0.4,5.9771,-1.4744,0.0001,0.1242,-0.0281,6.3094
0.8,-0.4,-2.0267,-1.2349,0.0766,-0.4215,-0.7287,14.7344
0.8,-0.4,-1.8429,-1.276,0.0293,-0.424,-0.7091,14.6458
0.8,-0.4,-1.5347,-1.2113,0.0707,-0.4118,-0.6986,14.1614
0.8,-0.4,-1.4253,-1.248,0.016,-0.4176,-0.6805,14.1871
0.8,-0.4,-1.1231,-1.2204,-0.0076,-0.4133,-0.655,13.8265
0.8,-0.4,-0.9693,-1.2778,-0.0245,-0.3169,-0.5757,13.2602
0.8,-0.4,-0.7516,-1.1894,-0.0526,-0.3305,-0.5729,13.077
0.8,-0.4,-0.639,-1.2254,0.0232,-0.3608,-0.6282,12.1298
0.8,-0.4,-0.4398,-1.2712,0.0475,-0.3996,-0.6624,11.2204
0.8,-0.4,-0.2129,-1.2322,0.0065,-0.4329,-0.7113,10.5469
0.8,-0.4,2.2441,-1.2137,-0.0529,-0.2955,2.0701,2.6468
0.8,-0.4,2.4128,-1.1112,-0.0314,-0.2296,1.24,2.7726
0.8,-0.4,2.5677,-1.1556,-0,-0.2076,1.0271,2.9002
0.8,-0.4,2.8278,-1.1783,0.0187,-0.1307,0.8705,3.1841
0.8,-0.4,3.0332,-1.1195,0.0357,-0.0866,0.7008,3.3219
0.8,-0.4,3.188,-1.162,0.0315,-0.0705,0.6046,3.4824
0.8,-0.4,3.3881,-1.112,-0.0251,-0.0234,0.4476,3.6741
0.8,-0.4,3.5528,-1.1189,0.0019,-0.0092,0.3917,3.7861
0.8,-0.4,3.8003,-1.1375,-0.0119,0.0168,0.3241,4.046
0.8,-0.4,4.0531,-1.119,0.0171,0.042,0.2495,4.2612
0.8,-0.4,4.2057,-1.1599,0.0145,0.0537,0.2204,4.5038
0.8,-0.4,4.4566,-1.1475,0.0081,0.0673,0.1601,4.6408
0.8,-0.4,4.6268,-1.1189,0.0089,0.0849,0.1042,4.8301
0.8,-0.4,4.7833,-1.1428,-0.0016,0.0922,0.0772,5.0096
0.8,-0.4,5.0294,-1.1192,0.0008,0.1071,0.027,5.2277
0.8,-0.4,5.1882,-1.1216,-0.0008,0.115,0.0003,5.4055
0.8,-0.4,5.4251,-1.117,0.0009,0.1265,-0.0373,5.6694
0.8,-0.4,5.5822,-1.12,-0.0011,0.1305,-0.0488,5.7895
0.8,-0.4,5.8037,-1.1846,-0.0015,0.1361,-0.0698,6.0609
0.8,-0.4,6.0487,-1.1183,-0.0063,0.1455,-0.0997,6.2498
0.8,-0.4,-1.9877,-1.0484,0.022,-0.4069,-0.7131,14.3423
0.8,-0.4,-1.7781,-1.0433,0.0263,-0.4011,-0.7014,14.0721
0.8,-0.4,-1.556,-1.0796,0.0377,-0.3976,-0.6867,13.7938
0.8,-0.4,-1.4203,-1.077,0.0373,-0.3945,-0.673,13.5873
0.8,-0.4,-1.1313,-1.0322,0.018,-0.3904,-0.6492,13.3117
0.8,-0.4,-0.9862,-1.0873,0.0408,-0.3924,-0.6442,13.2305
0.8,-0.4,-0.602,-0.9957,-0.0074,-0.3623,-0.5743,12.3571
0.8,-0.4,-0.3574,-1.0229,0.0032,-0.3981,-0.6098,11.4308
0.8,-0.4,-0.1601,-1.0481,-0.0317,-0.4322,-0.6505,10.838
0.8,-0.4,2.2949,-0.9935,0.015,-0.2449,1.4085,2.5491
0.8,-0.4,2.4779,-0.9964,0.0124,-0.1799,1.038,2.7403
0.8,-0.4,2.5637,-0.9972,0.0463,-0.1562,0.8823,2.8137
0.8,-0.4,2.8314,-0.9909,0.0408,-0.1042,0.8165,3.0006
0.8,-0.4,3.0026,-1.0004,0.0094,-0.0537,0.5972,3.2763
0.8,-0.4,3.1716,-0.9988,0.036,-0.0333,0.4979,3.3851
0.8,-0.4,3.4305,-0.9967,-0.0143,0.0055,0.3588,3.654
0.8,-0.4,3.5127,-0.9974,0.0002,0.0156,0.319,3.7336
0.8,-0.4,3.8459,-0.9964,-0.0074,0.0482,0.2176,4.041
0.8,-0.4,4.0079,-1.0005,0.0039,0.0622,0.1794,4.2148
0.8,-0.4,4.1705,-0.9979,0.0171,0.0732,0.1481,4.3515
0.8,-0.4,4.4963,-0.9959,0.0039,0.0929,0.0739,4.6385
0.8,-0.4,4.5766,-0.9958,0.0057,0.1002,0.0514,4.7629
0.8,-0.4,4.8953,-0.9997,0.0008,0.1153,-0.0005,5.0599
0.8,-0.4,4.9748,-0.9999,0.0005,0.1216,-0.0221,5.2023
0.8,-0.4,5.1338,-0.9978,-0.0018,0.1281,-0.0439,5.3484
0.8,-0.4,5.4456,-0.9993,0.0034,0.1385,-0.08,5.6382
0.8,-0.4,5.5247,-0.9991,-0.0017,0.1419,-0.0887,5.7432
0.8,-0.4,5.8355,-0.9977,-0.0097,0.1487,-0.1205,5.9418
0.8,-0.4,5.9862,-1.0001,0.0023,0.156,-0.1363,6.2374
0.8,-0.4,-1.9394,-0.83,0.01,-0.3849,-0.7063,13.7957
0.8,-0.4,-1.7434,-0.8086,0.0044,-0.3783,-0.6896,13.5094
0.8,-0.4,-1.5298,-0.838,0.0104,-0.3733,-0.6761,13.2502
0.8,-0.4,-1.3484,-0.7749,0.0694,-0.3562,-0.6618,12.7148
0.8,-0.4,-1.1682,-0.8917,0.0226,-0.3671,-0.6475,12.8489
0.8,-0.4,-1.0269,-0.841,0.0132,-0.3654,-0.6298,12.6613
0.8,-0.4,-0.83,-0.8502,0.0191,-0.3653,-0.6133,12.5031
0.8,-0.4,-0.4036,-0.835,0.0649,-0.397,-0.5639,11.6241
0.8,-0.4,-0.2045,-0.882,0.0164,-0.4305,-0.6072,10.9707
